,YearWeekISO,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,SecondDose,DoseAdditional1,District,TargetGroup,Vaccine,Population
2242,2022-W09,33530.0,0,0.0,0,0,0,ALL,Age80+,AZ,888005
2243,2022-W09,33530.0,0,0.0,4,13,55,ALL,Age80+,COM,888005
2244,2022-W09,,0,0.0,0,0,0,ALL,HCW,MOD,888005
2245,2022-W09,,0,0.0,0,0,0,ALL,HCW,JANSS,888005
2246,2022-W09,,0,0.0,0,0,0,ALL,HCW,AZ,888005
2247,2022-W09,,0,0.0,0,0,7,ALL,HCW,COM,888005
2248,2022-W09,,0,0.0,2,11,15,ALL,LTCF,MOD,888005
2249,2022-W09,,0,0.0,0,4,0,ALL,LTCF,JANSS,888005
2250,2022-W09,,0,0.0,0,0,0,ALL,LTCF,AZ,888005
2251,2022-W09,,0,0.0,25,80,108,ALL,LTCF,COM,888005
2252,2022-W10,888005.0,15000,0.0,14,0,0,ALL,ALL,NVXD,888005
2253,2022-W10,888005.0,0,0.0,0,3,0,ALL,ALL,AZ,888005
2254,2022-W10,888005.0,0,0.0,14,0,70,ALL,ALL,JANSS,888005
2255,2022-W10,888005.0,0,0.0,78,329,3436,ALL,ALL,COM,888005
2256,2022-W10,888005.0,0,0.0,156,156,596,ALL,ALL,MOD,888005
2257,2022-W10,46307.0,0,0.0,58,123,0,ALL,Age10_14,COM,888005
2258,2022-W10,46307.0,0,0.0,0,0,0,ALL,Age10_14,AZ,888005
2259,2022-W10,46307.0,0,0.0,1,3,0,ALL,Age10_14,MOD,888005
2260,2022-W10,46307.0,0,0.0,0,0,0,ALL,Age10_14,NVXD,888005
2261,2022-W10,46307.0,0,0.0,0,0,0,ALL,Age10_14,JANSS,888005
2262,2022-W10,28169.0,0,0.0,0,3,0,ALL,Age15_17,MOD,888005
2263,2022-W10,28169.0,0,0.0,0,0,0,ALL,Age15_17,JANSS,888005
2264,2022-W10,28169.0,0,0.0,0,0,0,ALL,Age15_17,NVXD,888005
2265,2022-W10,28169.0,0,0.0,11,29,2,ALL,Age15_17,COM,888005
2266,2022-W10,28169.0,0,0.0,0,0,0,ALL,Age15_17,AZ,888005
2267,2022-W10,84850.0,0,0.0,21,96,590,ALL,Age18_24,COM,888005
2268,2022-W10,84850.0,0,0.0,0,0,0,ALL,Age18_24,AZ,888005
2269,2022-W10,84850.0,0,0.0,46,49,91,ALL,Age18_24,MOD,888005
2270,2022-W10,84850.0,0,0.0,3,0,0,ALL,Age18_24,NVXD,888005
2271,2022-W10,84850.0,0,0.0,4,0,12,ALL,Age18_24,JANSS,888005
2272,2022-W10,330295.0,0,0.0,10,0,43,ALL,Age25_49,JANSS,888005
2273,2022-W10,330295.0,0,0.0,47,187,2015,ALL,Age25_49,COM,888005
2274,2022-W10,330295.0,0,0.0,6,0,0,ALL,Age25_49,NVXD,888005
2275,2022-W10,330295.0,0,0.0,0,1,0,ALL,Age25_49,AZ,888005
2276,2022-W10,330295.0,0,0.0,106,89,357,ALL,Age25_49,MOD,888005
2277,2022-W10,107634.0,0,0.0,2,25,374,ALL,Age50_59,COM,888005
2278,2022-W10,107634.0,0,0.0,1,0,0,ALL,Age50_59,NVXD,888005
2279,2022-W10,107634.0,0,0.0,2,11,78,ALL,Age50_59,MOD,888005
2280,2022-W10,107634.0,0,0.0,0,0,8,ALL,Age50_59,JANSS,888005
2281,2022-W10,107634.0,0,0.0,0,2,0,ALL,Age50_59,AZ,888005
2282,2022-W10,48875.0,0,0.0,22,110,0,ALL,Age5_9,COM,888005
2283,2022-W10,94714.0,0,0.0,0,0,0,ALL,Age60_69,AZ,888005
2284,2022-W10,94714.0,0,0.0,3,12,288,ALL,Age60_69,COM,888005
2285,2022-W10,94714.0,0,0.0,2,4,40,ALL,Age60_69,MOD,888005
2286,2022-W10,94714.0,0,0.0,4,0,0,ALL,Age60_69,NVXD,888005
2287,2022-W10,94714.0,0,0.0,0,0,2,ALL,Age60_69,JANSS,888005
2288,2022-W10,66429.0,0,0.0,0,0,0,,Age70_79,AZ,888005
2289,2022-W10,66429.0,0,0.0,0,0,3,,Age70_79,JANSS,888005
2290,2022-W10,66429.0,0,0.0,3,5,112,,Age70_79,COM,888005
2291,2022-W10,66429.0,0,0.0,0,1,21,,Age70_79,MOD,888005
2292,2022-W10,66429.0,0,0.0,0,0,0,,Age70_79,NVXD,888005
2293,2022-W10,33530.0,0,0.0,0,0,0,,Age80+,AZ,888005
2294,2022-W10,33530.0,0,0.0,0,0,2,,Age80+,JANSS,888005
2295,2022-W10,33530.0,0,0.0,0,2,9,,Age80+,MOD,888005
2296,2022-W10,33530.0,0,0.0,2,4,57,,Age80+,COM,888005
2297,2022-W10,33530.0,0,0.0,0,0,0,,Age80+,NVXD,888005
2298,2022-W10,,0,0.0,0,0,0,,HCW,MOD,888005
2299,2022-W10,,0,0.0,0,0,0,,HCW,AZ,888005
2300,2022-W10,,0,0.0,0,0,0,,HCW,NVXD,888005
2301,2022-W10,,0,0.0,0,0,4,,HCW,COM,888005
2302,2022-W10,,0,0.0,0,0,0,,HCW,JANSS,888005
2303,2022-W10,,0,0.0,3,5,12,,LTCF,MOD,888005
2304,2022-W10,,0,0.0,1,0,0,,LTCF,JANSS,888005
2305,2022-W10,,0,0.0,0,1,0,,LTCF,AZ,888005
2306,2022-W10,,0,0.0,0,0,0,,LTCF,NVXD,888005
2307,2022-W10,,0,0.0,17,42,100,,LTCF,COM,888005
2308,2022-W11,888005.0,42000,0.0,31,0,0,,ALL,NVXD,888005
2309,2022-W11,888005.0,0,0.0,0,0,0,,ALL,AZ,888005
2310,2022-W11,888005.0,0,0.0,10,0,72,,ALL,JANSS,888005
2311,2022-W11,888005.0,0,0.0,156,113,746,,ALL,MOD,888005
2312,2022-W11,888005.0,0,0.0,90,237,3266,,ALL,COM,888005
2313,2022-W11,46307.0,0,0.0,44,105,0,,Age10_14,COM,888005
2314,2022-W11,46307.0,0,0.0,2,4,0,,Age10_14,MOD,888005
2315,2022-W11,46307.0,0,0.0,0,0,0,,Age10_14,JANSS,888005
2316,2022-W11,46307.0,0,0.0,0,0,0,,Age10_14,AZ,888005
2317,2022-W11,46307.0,0,0.0,0,0,0,,Age10_14,NVXD,888005
2318,2022-W11,28169.0,0,0.0,0,0,0,,Age15_17,AZ,888005
2319,2022-W11,28169.0,0,0.0,9,25,0,,Age15_17,COM,888005
2320,2022-W11,28169.0,0,0.0,0,0,0,,Age15_17,NVXD,888005
2321,2022-W11,28169.0,0,0.0,0,0,0,,Age15_17,JANSS,888005
2322,2022-W11,28169.0,0,0.0,2,4,0,,Age15_17,MOD,888005
2323,2022-W11,84850.0,0,0.0,3,0,16,,Age18_24,JANSS,888005
2324,2022-W11,84850.0,0,0.0,0,0,0,,Age18_24,NVXD,888005
2325,2022-W11,84850.0,0,0.0,65,33,116,,Age18_24,MOD,888005
2326,2022-W11,84850.0,0,0.0,0,0,0,,Age18_24,AZ,888005
2327,2022-W11,84850.0,0,0.0,22,60,622,,Age18_24,COM,888005
2328,2022-W11,330295.0,0,0.0,6,0,39,,Age25_49,JANSS,888005
2329,2022-W11,330295.0,0,0.0,0,0,0,,Age25_49,AZ,888005
2330,2022-W11,330295.0,0,0.0,88,70,489,,Age25_49,MOD,888005
2331,2022-W11,330295.0,0,0.0,57,145,1866,,Age25_49,COM,888005
2332,2022-W11,330295.0,0,0.0,22,0,0,,Age25_49,NVXD,888005
2333,2022-W11,107634.0,0,0.0,0,0,0,,Age50_59,AZ,888005
2334,2022-W11,107634.0,0,0.0,2,6,86,,Age50_59,MOD,888005
2335,2022-W11,107634.0,0,0.0,4,10,334,,Age50_59,COM,888005
2336,2022-W11,107634.0,0,0.0,5,0,0,,Age50_59,NVXD,888005
2337,2022-W11,107634.0,0,0.0,1,0,10,,Age50_59,JANSS,888005
2338,2022-W11,48875.0,0,0.0,27,62,0,,Age5_9,COM,888005
2339,2022-W11,94714.0,0,0.0,2,13,267,,Age60_69,COM,888005
2340,2022-W11,94714.0,0,0.0,0,0,4,,Age60_69,JANSS,888005
2341,2022-W11,94714.0,0,0.0,3,0,0,,Age60_69,NVXD,888005
2342,2022-W11,94714.0,0,0.0,1,1,35,,Age60_69,MOD,888005
2343,2022-W11,94714.0,0,0.0,0,0,0,,Age60_69,AZ,888005
2344,2022-W11,66429.0,0,0.0,1,0,0,,Age70_79,NVXD,888005
2345,2022-W11,66429.0,0,0.0,0,1,19,,Age70_79,MOD,888005
2346,2022-W11,66429.0,0,0.0,0,0,0,,Age70_79,JANSS,888005
2347,2022-W11,66429.0,0,0.0,0,0,0,,Age70_79,AZ,888005
2348,2022-W11,66429.0,0,0.0,4,5,123,,Age70_79,COM,888005
2349,2022-W11,33530.0,0,0.0,0,0,3,,Age80+,JANSS,888005
2350,2022-W11,33530.0,0,0.0,1,4,54,,Age80+,COM,888005
2351,2022-W11,33530.0,0,0.0,0,2,1,,Age80+,MOD,888005
2352,2022-W11,33530.0,0,0.0,0,0,0,,Age80+,AZ,888005
2353,2022-W11,33530.0,0,0.0,0,0,0,,Age80+,NVXD,888005
2354,2022-W11,,0,0.0,0,0,0,,HCW,JANSS,888005
2355,2022-W11,,0,0.0,0,0,0,,HCW,NVXD,888005
2356,2022-W11,,0,0.0,0,1,13,,HCW,COM,888005
2357,2022-W11,,0,0.0,0,0,0,,HCW,AZ,888005
2358,2022-W11,,0,0.0,0,0,0,,HCW,MOD,888005
2359,2022-W11,,0,0.0,23,37,89,,LTCF,COM,888005
2360,2022-W11,,0,0.0,19,0,0,,LTCF,NVXD,888005
2361,2022-W11,,0,0.0,0,0,0,,LTCF,AZ,888005
2362,2022-W11,,0,0.0,1,0,0,,LTCF,JANSS,888005
2363,2022-W11,,0,0.0,4,1,9,,LTCF,MOD,888005
2364,2022-W12,888005.0,0,0.0,3,0,17,,ALL,JANSS,888005
2365,2022-W12,888005.0,33000,0.0,0,0,0,,ALL,NVXD,888005
2366,2022-W12,888005.0,0,0.0,0,0,0,,ALL,AZ,888005
2367,2022-W12,888005.0,0,0.0,197,72,607,,ALL,MOD,888005
2368,2022-W12,888005.0,129870,0.0,64,221,2962,,ALL,COM,888005
2369,2022-W12,46307.0,0,0.0,0,0,0,,Age10_14,JANSS,888005
2370,2022-W12,46307.0,0,0.0,0,1,0,,Age10_14,MOD,888005
2371,2022-W12,46307.0,0,0.0,0,0,0,,Age10_14,AZ,888005
2372,2022-W12,46307.0,0,0.0,0,0,0,,Age10_14,NVXD,888005
2373,2022-W12,46307.0,0,0.0,34,51,1,,Age10_14,COM,888005
2374,2022-W12,28169.0,0,0.0,0,3,0,,Age15_17,MOD,888005
2375,2022-W12,28169.0,0,0.0,0,0,0,,Age15_17,AZ,888005
2376,2022-W12,28169.0,0,0.0,0,0,0,,Age15_17,NVXD,888005
2377,2022-W12,28169.0,0,0.0,8,21,0,,Age15_17,COM,888005
2378,2022-W12,28169.0,0,0.0,0,0,0,,Age15_17,JANSS,888005
2379,2022-W12,84850.0,0,0.0,1,0,3,,Age18_24,JANSS,888005
2380,2022-W12,84850.0,0,0.0,88,15,117,,Age18_24,MOD,888005
2381,2022-W12,84850.0,0,0.0,2,0,0,,Age18_24,NVXD,888005
2382,2022-W12,84850.0,0,0.0,0,0,0,,Age18_24,AZ,888005
2383,2022-W12,84850.0,0,0.0,17,46,596,,Age18_24,COM,888005
2384,2022-W12,330295.0,0,0.0,0,0,0,,Age25_49,AZ,888005
2385,2022-W12,330295.0,0,0.0,2,0,9,,Age25_49,JANSS,888005
2386,2022-W12,330295.0,0,0.0,107,44,368,,Age25_49,MOD,888005
2387,2022-W12,330295.0,0,0.0,2,0,0,,Age25_49,NVXD,888005
2388,2022-W12,330295.0,0,0.0,36,134,1676,,Age25_49,COM,888005
2389,2022-W12,107634.0,0,0.0,0,0,0,,Age50_59,AZ,888005
2390,2022-W12,107634.0,0,0.0,0,0,2,,Age50_59,JANSS,888005
2391,2022-W12,107634.0,0,0.0,1,8,62,,Age50_59,MOD,888005
2392,2022-W12,107634.0,0,0.0,2,0,0,,Age50_59,NVXD,888005
2393,2022-W12,107634.0,0,0.0,3,15,341,,Age50_59,COM,888005
2394,2022-W12,48875.0,0,0.0,29,35,0,,Age5_9,COM,888005
2395,2022-W12,94714.0,0,0.0,1,0,0,,Age60_69,NVXD,888005
2396,2022-W12,94714.0,0,0.0,1,1,39,,Age60_69,MOD,888005
2397,2022-W12,94714.0,0,0.0,0,0,0,,Age60_69,JANSS,888005
2398,2022-W12,94714.0,0,0.0,0,0,0,,Age60_69,AZ,888005
2399,2022-W12,94714.0,0,0.0,4,10,196,,Age60_69,COM,888005
2400,2022-W12,66429.0,0,0.0,0,0,0,,Age70_79,JANSS,888005
2401,2022-W12,66429.0,0,0.0,0,0,0,,Age70_79,AZ,888005
2402,2022-W12,66429.0,0,0.0,0,4,17,,Age70_79,MOD,888005
2403,2022-W12,66429.0,0,0.0,0,0,0,,Age70_79,NVXD,888005
2404,2022-W12,66429.0,0,0.0,3,5,95,,Age70_79,COM,888005
2405,2022-W12,33530.0,0,0.0,1,0,0,,Age80+,NVXD,888005
2406,2022-W12,33530.0,0,0.0,0,0,0,,Age80+,AZ,888005
2407,2022-W12,33530.0,0,0.0,1,11,58,,Age80+,COM,888005
2408,2022-W12,33530.0,0,0.0,0,0,4,,Age80+,MOD,888005
2409,2022-W12,33530.0,0,0.0,0,0,3,,Age80+,JANSS,888005
2410,2022-W12,,0,0.0,0,0,0,,HCW,AZ,888005
2411,2022-W12,,0,0.0,0,0,3,,HCW,COM,888005
2412,2022-W12,,0,0.0,0,0,0,,HCW,NVXD,888005
2413,2022-W12,,0,0.0,0,0,0,,HCW,JANSS,888005
2414,2022-W12,,0,0.0,0,0,0,,HCW,MOD,888005
2415,2022-W12,,0,0.0,17,28,79,,LTCF,COM,888005
2416,2022-W12,,0,0.0,1,7,13,,LTCF,MOD,888005
2417,2022-W12,,0,0.0,0,0,0,,LTCF,AZ,888005
2418,2022-W12,,0,0.0,19,0,0,,LTCF,NVXD,888005
2419,2022-W12,,0,0.0,0,0,0,,LTCF,JANSS,888005
2420,2022-W13,888005.0,0,0.0,186,98,599,,ALL,MOD,888005
2421,2022-W13,888005.0,0,0.0,4,9,0,,ALL,NVXD,888005
2422,2022-W13,888005.0,16800,0.0,2,6,0,,ALL,JANSS,888005
2423,2022-W13,888005.0,0,19890.0,183,200,3224,,ALL,COM,888005
2424,2022-W13,888005.0,0,0.0,0,0,0,,ALL,AZ,888005
2425,2022-W13,46307.0,0,0.0,0,2,0,,Age10_14,MOD,888005
2426,2022-W13,46307.0,0,0.0,0,0,0,,Age10_14,NVXD,888005
2427,2022-W13,46307.0,0,0.0,0,0,0,,Age10_14,JANSS,888005
2428,2022-W13,46307.0,0,0.0,0,0,0,,Age10_14,AZ,888005
2429,2022-W13,46307.0,0,0.0,31,65,39,,Age10_14,COM,888005
2430,2022-W13,28169.0,0,0.0,0,0,0,,Age15_17,JANSS,888005
2431,2022-W13,28169.0,0,0.0,2,2,0,,Age15_17,MOD,888005
2432,2022-W13,28169.0,0,0.0,6,19,89,,Age15_17,COM,888005
2433,2022-W13,28169.0,0,0.0,0,0,0,,Age15_17,NVXD,888005
2434,2022-W13,28169.0,0,0.0,0,0,0,,Age15_17,AZ,888005
2435,2022-W13,84850.0,0,0.0,63,27,107,,Age18_24,MOD,888005
2436,2022-W13,84850.0,0,0.0,0,0,0,,Age18_24,AZ,888005
2437,2022-W13,84850.0,0,0.0,1,1,0,,Age18_24,JANSS,888005
2438,2022-W13,84850.0,0,0.0,1,2,0,,Age18_24,NVXD,888005
2439,2022-W13,84850.0,0,0.0,25,44,686,,Age18_24,COM,888005
2440,2022-W13,330295.0,0,0.0,1,3,0,,Age25_49,JANSS,888005
2441,2022-W13,330295.0,0,0.0,1,3,0,,Age25_49,NVXD,888005
2442,2022-W13,330295.0,0,0.0,0,0,0,,Age25_49,AZ,888005
2443,2022-W13,330295.0,0,0.0,122,63,395,,Age25_49,MOD,888005
2444,2022-W13,330295.0,0,0.0,145,128,1851,,Age25_49,COM,888005
2445,2022-W13,107634.0,0,0.0,1,1,0,,Age50_59,NVXD,888005
2446,2022-W13,107634.0,0,0.0,0,0,0,,Age50_59,JANSS,888005
2447,2022-W13,107634.0,0,0.0,0,4,50,,Age50_59,MOD,888005
2448,2022-W13,107634.0,0,0.0,0,0,0,,Age50_59,AZ,888005
2449,2022-W13,107634.0,0,0.0,5,9,336,,Age50_59,COM,888005
2450,2022-W13,48875.0,0,0.0,24,41,0,,Age5_9,COM,888005
2451,2022-W13,94714.0,0,0.0,0,0,0,,Age60_69,AZ,888005
2452,2022-W13,94714.0,0,0.0,1,4,32,,Age60_69,MOD,888005
2453,2022-W13,94714.0,0,0.0,1,3,0,,Age60_69,NVXD,888005
2454,2022-W13,94714.0,0,0.0,4,8,214,,Age60_69,COM,888005
2455,2022-W13,94714.0,0,0.0,0,2,0,,Age60_69,JANSS,888005
2456,2022-W13,66429.0,0,0.0,0,0,0,,Age70_79,AZ,888005
2457,2022-W13,66429.0,0,0.0,0,0,0,,Age70_79,JANSS,888005
2458,2022-W13,66429.0,0,0.0,0,0,0,,Age70_79,NVXD,888005
2459,2022-W13,66429.0,0,0.0,0,0,11,,Age70_79,MOD,888005
2460,2022-W13,66429.0,0,0.0,2,3,98,,Age70_79,COM,888005
2461,2022-W13,33530.0,0,0.0,0,0,0,,Age80+,AZ,888005
2462,2022-W13,33530.0,0,0.0,0,0,0,,Age80+,NVXD,888005
2463,2022-W13,33530.0,0,0.0,0,0,0,,Age80+,JANSS,888005
2464,2022-W13,33530.0,0,0.0,0,0,4,,Age80+,MOD,888005
2465,2022-W13,33530.0,0,0.0,2,8,39,,Age80+,COM,888005
2466,2022-W13,,0,0.0,0,0,0,,HCW,AZ,888005
2467,2022-W13,,0,0.0,0,0,0,,HCW,JANSS,888005
2468,2022-W13,,0,0.0,0,0,0,,HCW,MOD,888005
2469,2022-W13,,0,0.0,0,0,3,,HCW,COM,888005
2470,2022-W13,,0,0.0,0,0,0,,HCW,NVXD,888005
2471,2022-W13,,0,0.0,0,3,0,,LTCF,NVXD,888005
2472,2022-W13,,0,0.0,0,2,0,,LTCF,JANSS,888005
2473,2022-W13,,0,0.0,2,2,11,,LTCF,MOD,888005
2474,2022-W13,,0,0.0,14,17,94,,LTCF,COM,888005
2475,2022-W13,,0,0.0,0,0,0,,LTCF,AZ,888005
